time;model_id;model_name;port_name;data
0;6050;(70,6);;<0>
0;6051;(47,59);outputNeighborhood;<0>
0;6051;(47,59);;<0>
0;6052;(71,-3);outputNeighborhood;<0>
0;6052;(71,-3);;<0>
0;6053;(-3,43);outputNeighborhood;<0>
0;6053;(-3,43);;<0>
0;6054;(4,12);outputNeighborhood;<0>
0;6054;(4,12);;<0>
0;6055;(16,-22);outputNeighborhood;<0>
0;6055;(16,-22);;<0>
0;6056;(21,21);outputNeighborhood;<0>
0;6056;(21,21);;<0>
0;6057;(59,56);outputNeighborhood;<0>
0;6057;(59,56);;<0>
0;6058;(13,-13);outputNeighborhood;<0>
0;6058;(13,-13);;<0>
0;6059;(34,23);outputNeighborhood;<0>
0;6059;(34,23);;<0>
0;6060;(63,-19);outputNeighborhood;<0>
0;6060;(63,-19);;<0>
0;6061;(-1,46);outputNeighborhood;<0>
0;6061;(-1,46);;<0>
0;6062;(32,-13);outputNeighborhood;<0>
0;6062;(32,-13);;<0>
0;6063;(24,-19);outputNeighborhood;<0>
0;6063;(24,-19);;<0>
0;6064;(8,-10);outputNeighborhood;<0>
0;6064;(8,-10);;<0>
0;6065;(11,-8);outputNeighborhood;<0>
0;6065;(11,-8);;<0>
0;6066;(10,13);outputNeighborhood;<0>
0;6066;(10,13);;<0>
0;6067;(62,33);outputNeighborhood;<0>
0;6067;(62,33);;<0>
0;6068;(60,-19);outputNeighborhood;<0>
0;6068;(60,-19);;<0>
0;6069;(-18,-9);outputNeighborhood;<0>
0;6069;(-18,-9);;<0>
0;6070;(18,-5);outputNeighborhood;<0>
0;6070;(18,-5);;<0>
0;6071;(47,-24);outputNeighborhood;<0>
0;6071;(47,-24);;<0>
0;6072;(-15,65);outputNeighborhood;<0>
0;6072;(-15,65);;<0>
0;6073;(51,0);outputNeighborhood;<0>
0;6073;(51,0);;<0>
0;6074;(37,30);outputNeighborhood;<0>
0;6074;(37,30);;<0>
0;6075;(-20,-9);outputNeighborhood;<0>
0;6075;(-20,-9);;<0>
0;6076;(-24,2);outputNeighborhood;<0>
0;6076;(-24,2);;<0>
0;6077;(-20,-14);outputNeighborhood;<0>
0;6077;(-20,-14);;<0>
0;6078;(28,-19);outputNeighborhood;<0>
0;6078;(28,-19);;<0>
0;6079;(74,30);outputNeighborhood;<0>
0;6079;(74,30);;<0>
0;6080;(-8,-1);outputNeighborhood;<0>
0;6080;(-8,-1);;<0>
0;6081;(17,-5);outputNeighborhood;<0>
0;6081;(17,-5);;<0>
0;6082;(54,-2);outputNeighborhood;<0>
0;6082;(54,-2);;<0>
0;6083;(46,17);outputNeighborhood;<0>
0;6083;(46,17);;<0>
0;6084;(66,62);outputNeighborhood;<0>
0;6084;(66,62);;<0>
0;6085;(30,0);outputNeighborhood;<0>
0;6085;(30,0);;<0>
0;6086;(29,-19);outputNeighborhood;<0>
0;6086;(29,-19);;<0>
0;6087;(32,-19);outputNeighborhood;<0>
0;6087;(32,-19);;<0>
0;6088;(-3,61);outputNeighborhood;<0>
0;6088;(-3,61);;<0>
0;6089;(-20,11);outputNeighborhood;<0>
0;6089;(-20,11);;<0>
0;6090;(62,60);outputNeighborhood;<0>
0;6090;(62,60);;<0>
0;6091;(26,-1);outputNeighborhood;<0>
0;6091;(26,-1);;<0>
0;6092;(25,26);outputNeighborhood;<0>
0;6092;(25,26);;<0>
0;6093;(46,-24);outputNeighborhood;<0>
0;6093;(46,-24);;<0>
0;6094;(11,60);outputNeighborhood;<0>
0;6094;(11,60);;<0>
0;6095;(40,18);outputNeighborhood;<0>
0;6095;(40,18);;<0>
0;6096;(35,-19);outputNeighborhood;<0>
0;6096;(35,-19);;<0>
0;6097;(-21,47);outputNeighborhood;<0>
0;6097;(-21,47);;<0>
0;6098;(67,-23);outputNeighborhood;<0>
0;6098;(67,-23);;<0>
0;6099;(12,2);outputNeighborhood;<0>
0;6099;(12,2);;<0>
0;6100;(14,-8);outputNeighborhood;<0>
0;6100;(14,-8);;<0>
0;6101;(2,28);outputNeighborhood;<0>
0;6101;(2,28);;<0>
0;6102;(72,-19);outputNeighborhood;<0>
0;6102;(72,-19);;<0>
0;6103;(57,37);outputNeighborhood;<0>
0;6103;(57,37);;<0>
0;6104;(6,14);outputNeighborhood;<0>
0;6104;(6,14);;<0>
0;6105;(3,71);outputNeighborhood;<0>
0;6105;(3,71);;<0>
0;6106;(10,23);outputNeighborhood;<0>
0;6106;(10,23);;<0>
0;6107;(-20,-23);outputNeighborhood;<0>
0;6107;(-20,-23);;<0>
0;6108;(64,73);outputNeighborhood;<0>
0;6108;(64,73);;<0>
0;6109;(71,29);outputNeighborhood;<0>
0;6109;(71,29);;<0>
0;6110;(58,-6);outputNeighborhood;<0>
0;6110;(58,-6);;<0>
0;6111;(-2,0);outputNeighborhood;<0>
0;6111;(-2,0);;<0>
0;6112;(-14,50);outputNeighborhood;<0>
0;6112;(-14,50);;<0>
0;6113;(8,19);outputNeighborhood;<0>
0;6113;(8,19);;<0>
0;6114;(-15,66);outputNeighborhood;<0>
0;6114;(-15,66);;<0>
0;6115;(37,-19);outputNeighborhood;<0>
0;6115;(37,-19);;<0>
0;6116;(40,-19);outputNeighborhood;<0>
0;6116;(40,-19);;<0>
0;6117;(-7,12);outputNeighborhood;<0>
0;6117;(-7,12);;<0>
0;6118;(-9,-22);outputNeighborhood;<0>
0;6118;(-9,-22);;<0>
0;6119;(41,-19);outputNeighborhood;<0>
0;6119;(41,-19);;<0>
0;6120;(-1,66);outputNeighborhood;<0>
0;6120;(-1,66);;<0>
0;6121;(-24,-4);outputNeighborhood;<0>
0;6121;(-24,-4);;<0>
0;6122;(49,18);outputNeighborhood;<0>
0;6122;(49,18);;<0>
0;6123;(44,-19);outputNeighborhood;<0>
0;6123;(44,-19);;<0>
0;6124;(41,62);outputNeighborhood;<0>
0;6124;(41,62);;<0>
0;6125;(6,-24);outputNeighborhood;<0>
0;6125;(6,-24);;<0>
0;6126;(16,-14);outputNeighborhood;<0>
0;6126;(16,-14);;<0>
0;6127;(48,-19);outputNeighborhood;<0>
0;6127;(48,-19);;<0>
0;6128;(9,52);outputNeighborhood;<0>
0;6128;(9,52);;<0>
0;6129;(28,26);outputNeighborhood;<0>
0;6129;(28,26);;<0>
0;6130;(16,26);outputNeighborhood;<0>
0;6130;(16,26);;<0>
0;6131;(11,-16);outputNeighborhood;<0>
0;6131;(11,-16);;<0>
0;6132;(52,-19);outputNeighborhood;<0>
0;6132;(52,-19);;<0>
0;6133;(-4,-20);outputNeighborhood;<0>
0;6133;(-4,-20);;<0>
0;6134;(74,72);outputNeighborhood;<0>
0;6134;(74,72);;<0>
0;6135;(53,-19);outputNeighborhood;<0>
0;6135;(53,-19);;<0>
0;6136;(33,-15);outputNeighborhood;<0>
0;6136;(33,-15);;<0>
0;6137;(1,69);outputNeighborhood;<0>
0;6137;(1,69);;<0>
0;6138;(31,23);outputNeighborhood;<0>
0;6138;(31,23);;<0>
0;6139;(19,62);outputNeighborhood;<0>
0;6139;(19,62);;<0>
0;6140;(39,1);outputNeighborhood;<0>
0;6140;(39,1);;<0>
0;6141;(49,57);outputNeighborhood;<0>
0;6141;(49,57);;<0>
0;6142;(-24,7);outputNeighborhood;<0>
0;6142;(-24,7);;<0>
0;6143;(-10,26);outputNeighborhood;<0>
0;6143;(-10,26);;<0>
0;6144;(57,-19);outputNeighborhood;<0>
0;6144;(57,-19);;<0>
0;6145;(61,51);outputNeighborhood;<0>
0;6145;(61,51);;<0>
0;6146;(58,-18);outputNeighborhood;<0>
0;6146;(58,-18);;<0>
0;6147;(56,7);outputNeighborhood;<0>
0;6147;(56,7);;<0>
0;6148;(7,4);outputNeighborhood;<0>
0;6148;(7,4);;<0>
0;6149;(-7,18);outputNeighborhood;<0>
0;6149;(-7,18);;<0>
0;6150;(17,60);outputNeighborhood;<0>
0;6150;(17,60);;<0>
0;6151;(-7,60);outputNeighborhood;<0>
0;6151;(-7,60);;<0>
0;6152;(75,-15);outputNeighborhood;<0>
0;6152;(75,-15);;<0>
0;6153;(65,66);outputNeighborhood;<0>
0;6153;(65,66);;<0>
0;6154;(18,-16);outputNeighborhood;<0>
0;6154;(18,-16);;<0>
0;6155;(65,-8);outputNeighborhood;<0>
0;6155;(65,-8);;<0>
0;6156;(-21,-14);outputNeighborhood;<0>
0;6156;(-21,-14);;<0>
0;6157;(20,49);outputNeighborhood;<0>
0;6157;(20,49);;<0>
0;6158;(-18,-17);outputNeighborhood;<0>
0;6158;(-18,-17);;<0>
0;6159;(-5,-15);outputNeighborhood;<0>
0;6159;(-5,-15);;<0>
0;6160;(65,-19);outputNeighborhood;<0>
0;6160;(65,-19);;<0>
0;6161;(8,67);outputNeighborhood;<0>
0;6161;(8,67);;<0>
0;6162;(64,-24);outputNeighborhood;<0>
0;6162;(64,-24);;<0>
0;6163;(68,-19);outputNeighborhood;<0>
0;6163;(68,-19);;<0>
0;6164;(18,55);outputNeighborhood;<0>
0;6164;(18,55);;<0>
0;6165;(47,-17);outputNeighborhood;<0>
0;6165;(47,-17);;<0>
0;6166;(-15,-10);outputNeighborhood;<0>
0;6166;(-15,-10);;<0>
0;6167;(70,-1);outputNeighborhood;<0>
0;6167;(70,-1);;<0>
0;6168;(69,-4);outputNeighborhood;<0>
0;6168;(69,-4);;<0>
0;6169;(-24,-18);outputNeighborhood;<0>
0;6169;(-24,-18);;<0>
0;6170;(-14,20);outputNeighborhood;<0>
0;6170;(-14,20);;<0>
0;6171;(-14,40);outputNeighborhood;<0>
0;6171;(-14,40);;<0>
0;6172;(66,1);outputNeighborhood;<0>
0;6172;(66,1);;<0>
0;6173;(55,-20);outputNeighborhood;<0>
0;6173;(55,-20);;<0>
0;6174;(-23,-18);outputNeighborhood;<0>
0;6174;(-23,-18);;<0>
0;6175;(-23,10);outputNeighborhood;<0>
0;6175;(-23,10);;<0>
0;6176;(-20,-18);outputNeighborhood;<0>
0;6176;(-20,-18);;<0>
0;6177;(-14,18);outputNeighborhood;<0>
0;6177;(-14,18);;<0>
0;6178;(-1,-15);outputNeighborhood;<0>
0;6178;(-1,-15);;<0>
0;6179;(-19,-18);outputNeighborhood;<0>
0;6179;(-19,-18);;<0>
0;6180;(-12,-18);outputNeighborhood;<0>
0;6180;(-12,-18);;<0>
0;6181;(39,32);outputNeighborhood;<0>
0;6181;(39,32);;<0>
0;6182;(37,-14);outputNeighborhood;<0>
0;6182;(37,-14);;<0>
0;6183;(70,-24);outputNeighborhood;<0>
0;6183;(70,-24);;<0>
0;6184;(70,7);outputNeighborhood;<0>
0;6184;(70,7);;<0>
0;6185;(29,-5);outputNeighborhood;<0>
0;6185;(29,-5);;<0>
0;6186;(65,-20);outputNeighborhood;<0>
0;6186;(65,-20);;<0>
0;6187;(21,-23);outputNeighborhood;<0>
0;6187;(21,-23);;<0>
0;6188;(13,-18);outputNeighborhood;<0>
0;6188;(13,-18);;<0>
0;6189;(-8,-18);outputNeighborhood;<0>
0;6189;(-8,-18);;<0>
0;6190;(-23,61);outputNeighborhood;<0>
0;6190;(-23,61);;<0>
0;6191;(56,3);outputNeighborhood;<0>
0;6191;(56,3);;<0>
0;6192;(-7,-18);outputNeighborhood;<0>
0;6192;(-7,-18);;<0>
0;6193;(23,69);outputNeighborhood;<0>
0;6193;(23,69);;<0>
0;6194;(-9,20);outputNeighborhood;<0>
0;6194;(-9,20);;<0>
0;6195;(-19,-5);outputNeighborhood;<0>
0;6195;(-19,-5);;<0>
0;6196;(37,-20);outputNeighborhood;<0>
0;6196;(37,-20);;<0>
0;6197;(46,-15);outputNeighborhood;<0>
0;6197;(46,-15);;<0>
0;6198;(14,31);outputNeighborhood;<0>
0;6198;(14,31);;<0>
0;6199;(16,-6);outputNeighborhood;<0>
0;6199;(16,-6);;<0>
0;6200;(35,-16);outputNeighborhood;<0>
0;6200;(35,-16);;<0>
0;6201;(-9,-7);outputNeighborhood;<0>
0;6201;(-9,-7);;<0>
0;6202;(64,3);outputNeighborhood;<0>
0;6202;(64,3);;<0>
0;6203;(-22,34);outputNeighborhood;<0>
0;6203;(-22,34);;<0>
0;6204;(-5,-18);outputNeighborhood;<0>
0;6204;(-5,-18);;<0>
0;6205;(51,11);outputNeighborhood;<0>
0;6205;(51,11);;<0>
0;6206;(0,-7);outputNeighborhood;<0>
0;6206;(0,-7);;<0>
0;6207;(23,12);outputNeighborhood;<0>
0;6207;(23,12);;<0>
0;6208;(41,55);outputNeighborhood;<0>
0;6208;(41,55);;<0>
0;6209;(43,-24);outputNeighborhood;<0>
0;6209;(43,-24);;<0>
0;6210;(43,-19);outputNeighborhood;<0>
0;6210;(43,-19);;<0>
0;6211;(62,16);outputNeighborhood;<0>
0;6211;(62,16);;<0>
0;6212;(-3,-14);outputNeighborhood;<0>
0;6212;(-3,-14);;<0>
0;6213;(66,40);outputNeighborhood;<0>
0;6213;(66,40);;<0>
0;6214;(37,23);outputNeighborhood;<0>
0;6214;(37,23);;<0>
0;6215;(1,-18);outputNeighborhood;<0>
0;6215;(1,-18);;<0>
0;6216;(66,-22);outputNeighborhood;<0>
0;6216;(66,-22);;<0>
0;6217;(6,-3);outputNeighborhood;<0>
0;6217;(6,-3);;<0>
0;6218;(2,-18);outputNeighborhood;<0>
0;6218;(2,-18);;<0>
0;6219;(43,73);outputNeighborhood;<0>
0;6219;(43,73);;<0>
0;6220;(68,7);outputNeighborhood;<0>
0;6220;(68,7);;<0>
0;6221;(64,35);outputNeighborhood;<0>
0;6221;(64,35);;<0>
0;6222;(-7,-15);outputNeighborhood;<0>
0;6222;(-7,-15);;<0>
0;6223;(-13,26);outputNeighborhood;<0>
0;6223;(-13,26);;<0>
0;6224;(51,10);outputNeighborhood;<0>
0;6224;(51,10);;<0>
0;6225;(16,-3);outputNeighborhood;<0>
0;6225;(16,-3);;<0>
0;6226;(-21,22);outputNeighborhood;<0>
0;6226;(-21,22);;<0>
0;6227;(-14,25);outputNeighborhood;<0>
0;6227;(-14,25);;<0>
0;6228;(4,-18);outputNeighborhood;<0>
0;6228;(4,-18);;<0>
0;6229;(40,75);outputNeighborhood;<0>
0;6229;(40,75);;<0>
0;6230;(15,-1);outputNeighborhood;<0>
0;6230;(15,-1);;<0>
0;6231;(20,15);outputNeighborhood;<0>
0;6231;(20,15);;<0>
0;6232;(47,-4);outputNeighborhood;<0>
0;6232;(47,-4);;<0>
0;6233;(12,-21);outputNeighborhood;<0>
0;6233;(12,-21);;<0>
0;6234;(59,73);outputNeighborhood;<0>
0;6234;(59,73);;<0>
0;6235;(8,41);outputNeighborhood;<0>
0;6235;(8,41);;<0>
0;6236;(26,-19);outputNeighborhood;<0>
0;6236;(26,-19);;<0>
0;6237;(66,5);outputNeighborhood;<0>
0;6237;(66,5);;<0>
0;6238;(-13,61);outputNeighborhood;<0>
0;6238;(-13,61);;<0>
0;6239;(22,-8);outputNeighborhood;<0>
0;6239;(22,-8);;<0>
0;6240;(10,-18);outputNeighborhood;<0>
0;6240;(10,-18);;<0>
0;6241;(36,-13);outputNeighborhood;<0>
0;6241;(36,-13);;<0>
0;6242;(-23,-16);outputNeighborhood;<0>
0;6242;(-23,-16);;<0>
0;6243;(29,-23);outputNeighborhood;<0>
0;6243;(29,-23);;<0>
0;6244;(43,10);outputNeighborhood;<0>
0;6244;(43,10);;<0>
0;6245;(45,-3);outputNeighborhood;<0>
0;6245;(45,-3);;<0>
0;6246;(11,-18);outputNeighborhood;<0>
0;6246;(11,-18);;<0>
0;6247;(53,-13);outputNeighborhood;<0>
0;6247;(53,-13);;<0>
0;6248;(37,12);outputNeighborhood;<0>
0;6248;(37,12);;<0>
0;6249;(59,54);outputNeighborhood;<0>
0;6249;(59,54);;<0>
0;6250;(70,25);outputNeighborhood;<0>
0;6250;(70,25);;<0>
0;6251;(-4,70);outputNeighborhood;<0>
0;6251;(-4,70);;<0>
0;6252;(37,-21);outputNeighborhood;<0>
0;6252;(37,-21);;<0>
0;6253;(70,-16);outputNeighborhood;<0>
0;6253;(70,-16);;<0>
0;6254;(60,70);outputNeighborhood;<0>
0;6254;(60,70);;<0>
0;6255;(33,-8);outputNeighborhood;<0>
0;6255;(33,-8);;<0>
0;6256;(74,-21);outputNeighborhood;<0>
0;6256;(74,-21);;<0>
0;6257;(68,-16);outputNeighborhood;<0>
0;6257;(68,-16);;<0>
0;6258;(37,-17);outputNeighborhood;<0>
0;6258;(37,-17);;<0>
0;6259;(12,-9);outputNeighborhood;<0>
0;6259;(12,-9);;<0>
0;6260;(15,-18);outputNeighborhood;<0>
0;6260;(15,-18);;<0>
0;6261;(-3,-23);outputNeighborhood;<0>
0;6261;(-3,-23);;<0>
0;6262;(52,-24);outputNeighborhood;<0>
0;6262;(52,-24);;<0>
0;6263;(-2,-1);outputNeighborhood;<0>
0;6263;(-2,-1);;<0>
0;6264;(16,59);outputNeighborhood;<0>
0;6264;(16,59);;<0>
0;6265;(-4,-13);outputNeighborhood;<0>
0;6265;(-4,-13);;<0>
0;6266;(22,-18);outputNeighborhood;<0>
0;6266;(22,-18);;<0>
0;6267;(31,12);outputNeighborhood;<0>
0;6267;(31,12);;<0>
0;6268;(37,14);outputNeighborhood;<0>
0;6268;(37,14);;<0>
0;6269;(47,74);outputNeighborhood;<0>
0;6269;(47,74);;<0>
0;6270;(43,-21);outputNeighborhood;<0>
0;6270;(43,-21);;<0>
0;6271;(19,18);outputNeighborhood;<0>
0;6271;(19,18);;<0>
0;6272;(43,-17);outputNeighborhood;<0>
0;6272;(43,-17);;<0>
0;6273;(51,-23);outputNeighborhood;<0>
0;6273;(51,-23);;<0>
0;6274;(47,-19);outputNeighborhood;<0>
0;6274;(47,-19);;<0>
0;6275;(32,-18);outputNeighborhood;<0>
0;6275;(32,-18);;<0>
0;6276;(-4,67);outputNeighborhood;<0>
0;6276;(-4,67);;<0>
0;6277;(40,-18);outputNeighborhood;<0>
0;6277;(40,-18);;<0>
0;6278;(44,-18);outputNeighborhood;<0>
0;6278;(44,-18);;<0>
0;6279;(-13,37);outputNeighborhood;<0>
0;6279;(-13,37);;<0>
0;6280;(45,-18);outputNeighborhood;<0>
0;6280;(45,-18);;<0>
0;6281;(4,10);outputNeighborhood;<0>
0;6281;(4,10);;<0>
0;6282;(22,38);outputNeighborhood;<0>
0;6282;(22,38);;<0>
0;6283;(2,26);outputNeighborhood;<0>
0;6283;(2,26);;<0>
0;6284;(15,-6);outputNeighborhood;<0>
0;6284;(15,-6);;<0>
0;6285;(46,-18);outputNeighborhood;<0>
0;6285;(46,-18);;<0>
0;6286;(13,65);outputNeighborhood;<0>
0;6286;(13,65);;<0>
0;6287;(9,61);outputNeighborhood;<0>
0;6287;(9,61);;<0>
0;6288;(72,12);outputNeighborhood;<0>
0;6288;(72,12);;<0>
0;6289;(13,-24);outputNeighborhood;<0>
0;6289;(13,-24);;<0>
0;6290;(28,14);outputNeighborhood;<0>
0;6290;(28,14);;<0>
0;6291;(-14,54);outputNeighborhood;<0>
0;6291;(-14,54);;<0>
0;6292;(17,-17);outputNeighborhood;<0>
0;6292;(17,-17);;<0>
0;6293;(25,64);outputNeighborhood;<0>
0;6293;(25,64);;<0>
0;6294;(16,-20);outputNeighborhood;<0>
0;6294;(16,-20);;<0>
0;6295;(50,-18);outputNeighborhood;<0>
0;6295;(50,-18);;<0>
0;6296;(52,-18);outputNeighborhood;<0>
0;6296;(52,-18);;<0>
0;6297;(60,40);outputNeighborhood;<0>
0;6297;(60,40);;<0>
0;6298;(23,23);outputNeighborhood;<0>
0;6298;(23,23);;<0>
0;6299;(70,-19);outputNeighborhood;<0>
0;6299;(70,-19);;<0>
0;6300;(53,-18);outputNeighborhood;<0>
0;6300;(53,-18);;<0>
0;6301;(-10,18);outputNeighborhood;<0>
0;6301;(-10,18);;<0>
0;6302;(19,-24);outputNeighborhood;<0>
0;6302;(19,-24);;<0>
0;6303;(2,-4);outputNeighborhood;<0>
0;6303;(2,-4);;<0>
0;6304;(20,-18);outputNeighborhood;<0>
0;6304;(20,-18);;<0>
0;6305;(75,16);outputNeighborhood;<0>
0;6305;(75,16);;<0>
0;6306;(70,-21);outputNeighborhood;<0>
0;6306;(70,-21);;<0>
0;6307;(26,1);outputNeighborhood;<0>
0;6307;(26,1);;<0>
0;6308;(-22,74);outputNeighborhood;<0>
0;6308;(-22,74);;<0>
0;6309;(10,24);outputNeighborhood;<0>
0;6309;(10,24);;<0>
0;6310;(47,22);outputNeighborhood;<0>
0;6310;(47,22);;<0>
0;6311;(14,15);outputNeighborhood;<0>
0;6311;(14,15);;<0>
0;6312;(7,-20);outputNeighborhood;<0>
0;6312;(7,-20);;<0>
0;6313;(-4,24);outputNeighborhood;<0>
0;6313;(-4,24);;<0>
0;6314;(5,17);outputNeighborhood;<0>
0;6314;(5,17);;<0>
0;6315;(35,-6);outputNeighborhood;<0>
0;6315;(35,-6);;<0>
0;6316;(48,12);outputNeighborhood;<0>
0;6316;(48,12);;<0>
0;6317;(69,14);outputNeighborhood;<0>
0;6317;(69,14);;<0>
0;6318;(49,-23);outputNeighborhood;<0>
0;6318;(49,-23);;<0>
0;6319;(14,54);outputNeighborhood;<0>
0;6319;(14,54);;<0>
0;6320;(27,-7);outputNeighborhood;<0>
0;6320;(27,-7);;<0>
0;6321;(0,-3);outputNeighborhood;<0>
0;6321;(0,-3);;<0>
0;6322;(55,3);outputNeighborhood;<0>
0;6322;(55,3);;<0>
0;6323;(1,-21);outputNeighborhood;<0>
0;6323;(1,-21);;<0>
0;6324;(13,31);outputNeighborhood;<0>
0;6324;(13,31);;<0>
0;6325;(29,3);outputNeighborhood;<0>
0;6325;(29,3);;<0>
0;6326;(66,-17);outputNeighborhood;<0>
0;6326;(66,-17);;<0>
0;6327;(14,68);outputNeighborhood;<0>
0;6327;(14,68);;<0>
0;6328;(-20,35);outputNeighborhood;<0>
0;6328;(-20,35);;<0>
0;6329;(34,-14);outputNeighborhood;<0>
0;6329;(34,-14);;<0>
0;6330;(-17,-1);outputNeighborhood;<0>
0;6330;(-17,-1);;<0>
0;6331;(56,-18);outputNeighborhood;<0>
0;6331;(56,-18);;<0>
0;6332;(55,0);outputNeighborhood;<0>
0;6332;(55,0);;<0>
0;6333;(18,3);outputNeighborhood;<0>
0;6333;(18,3);;<0>
0;6334;(15,-10);outputNeighborhood;<0>
0;6334;(15,-10);;<0>
0;6335;(32,10);outputNeighborhood;<0>
0;6335;(32,10);;<0>
0;6336;(-7,62);outputNeighborhood;<0>
0;6336;(-7,62);;<0>
0;6337;(68,12);outputNeighborhood;<0>
0;6337;(68,12);;<0>
0;6338;(41,65);outputNeighborhood;<0>
0;6338;(41,65);;<0>
0;6339;(15,-13);outputNeighborhood;<0>
0;6339;(15,-13);;<0>
0;6340;(55,-15);outputNeighborhood;<0>
0;6340;(55,-15);;<0>
0;6341;(-10,56);outputNeighborhood;<0>
0;6341;(-10,56);;<0>
0;6342;(64,-19);outputNeighborhood;<0>
0;6342;(64,-19);;<0>
0;6343;(57,-18);outputNeighborhood;<0>
0;6343;(57,-18);;<0>
0;6344;(47,50);outputNeighborhood;<0>
0;6344;(47,50);;<0>
0;6345;(14,-18);outputNeighborhood;<0>
0;6345;(14,-18);;<0>
0;6346;(-7,-10);outputNeighborhood;<0>
0;6346;(-7,-10);;<0>
0;6347;(-14,59);outputNeighborhood;<0>
0;6347;(-14,59);;<0>
0;6348;(6,2);outputNeighborhood;<0>
0;6348;(6,2);;<0>
0;6349;(74,48);outputNeighborhood;<0>
0;6349;(74,48);;<0>
0;6350;(20,-11);outputNeighborhood;<0>
0;6350;(20,-11);;<0>
0;6351;(5,7);outputNeighborhood;<0>
0;6351;(5,7);;<0>
0;6352;(-21,48);outputNeighborhood;<0>
0;6352;(-21,48);;<0>
0;6353;(68,-18);outputNeighborhood;<0>
0;6353;(68,-18);;<0>
0;6354;(61,-20);outputNeighborhood;<0>
0;6354;(61,-20);;<0>
0;6355;(41,10);outputNeighborhood;<0>
0;6355;(41,10);;<0>
0;6356;(46,-12);outputNeighborhood;<0>
0;6356;(46,-12);;<0>
0;6357;(17,59);outputNeighborhood;<0>
0;6357;(17,59);;<0>
0;6358;(22,57);outputNeighborhood;<0>
0;6358;(22,57);;<0>
0;6359;(59,-19);outputNeighborhood;<0>
0;6359;(59,-19);;<0>
0;6360;(60,-18);outputNeighborhood;<0>
0;6360;(60,-18);;<0>
0;6361;(60,30);outputNeighborhood;<0>
0;6361;(60,30);;<0>
0;6362;(62,-18);outputNeighborhood;<0>
0;6362;(62,-18);;<0>
0;6363;(70,37);outputNeighborhood;<0>
0;6363;(70,37);;<0>
0;6364;(11,-12);outputNeighborhood;<0>
0;6364;(11,-12);;<0>
0;6365;(71,-18);outputNeighborhood;<0>
0;6365;(71,-18);;<0>
0;6366;(55,-18);outputNeighborhood;<0>
0;6366;(55,-18);;<0>
0;6367;(8,15);outputNeighborhood;<0>
0;6367;(8,15);;<0>
0;6368;(55,37);outputNeighborhood;<0>
0;6368;(55,37);;<0>
0;6369;(-4,23);outputNeighborhood;<0>
0;6369;(-4,23);;<0>
0;6370;(-22,49);outputNeighborhood;<0>
0;6370;(-22,49);;<0>
0;6371;(24,3);outputNeighborhood;<0>
0;6371;(24,3);;<0>
0;6372;(13,73);outputNeighborhood;<0>
0;6372;(13,73);;<0>
0;6373;(9,1);outputNeighborhood;<0>
0;6373;(9,1);;<0>
0;6374;(48,19);outputNeighborhood;<0>
0;6374;(48,19);;<0>
0;6375;(55,-2);outputNeighborhood;<0>
0;6375;(55,-2);;<0>
0;6376;(70,-7);outputNeighborhood;<0>
0;6376;(70,-7);;<0>
0;6377;(49,-9);outputNeighborhood;<0>
0;6377;(49,-9);;<0>
0;6378;(60,-3);outputNeighborhood;<0>
0;6378;(60,-3);;<0>
0;6379;(-2,-23);outputNeighborhood;<0>
0;6379;(-2,-23);;<0>
0;6380;(75,22);outputNeighborhood;<0>
0;6380;(75,22);;<0>
0;6381;(2,19);outputNeighborhood;<0>
0;6381;(2,19);;<0>
0;6382;(26,-7);outputNeighborhood;<0>
0;6382;(26,-7);;<0>
0;6383;(-10,69);outputNeighborhood;<0>
0;6383;(-10,69);;<0>
0;6384;(18,49);outputNeighborhood;<0>
0;6384;(18,49);;<0>
0;6385;(72,-7);outputNeighborhood;<0>
0;6385;(72,-7);;<0>
0;6386;(21,-21);outputNeighborhood;<0>
0;6386;(21,-21);;<0>
0;6387;(-5,37);outputNeighborhood;<0>
0;6387;(-5,37);;<0>
0;6388;(53,-24);outputNeighborhood;<0>
0;6388;(53,-24);;<0>
0;6389;(12,-15);outputNeighborhood;<0>
0;6389;(12,-15);;<0>
0;6390;(58,41);outputNeighborhood;<0>
0;6390;(58,41);;<0>
0;6391;(-23,-17);outputNeighborhood;<0>
0;6391;(-23,-17);;<0>
0;6392;(-15,-17);outputNeighborhood;<0>
0;6392;(-15,-17);;<0>
0;6393;(18,50);outputNeighborhood;<0>
0;6393;(18,50);;<0>
0;6394;(47,47);outputNeighborhood;<0>
0;6394;(47,47);;<0>
0;6395;(62,44);outputNeighborhood;<0>
0;6395;(62,44);;<0>
0;6396;(-18,32);outputNeighborhood;<0>
0;6396;(-18,32);;<0>
0;6397;(13,10);outputNeighborhood;<0>
0;6397;(13,10);;<0>
0;6398;(38,-12);outputNeighborhood;<0>
0;6398;(38,-12);;<0>
0;6399;(-2,-18);outputNeighborhood;<0>
0;6399;(-2,-18);;<0>
0;6400;(8,66);outputNeighborhood;<0>
0;6400;(8,66);;<0>
0;6401;(11,30);outputNeighborhood;<0>
0;6401;(11,30);;<0>
0;6402;(-6,-17);outputNeighborhood;<0>
0;6402;(-6,-17);;<0>
0;6403;(48,37);outputNeighborhood;<0>
0;6403;(48,37);;<0>
0;6404;(12,5);outputNeighborhood;<0>
0;6404;(12,5);;<0>
